Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
58887,172.217.6.200,443,6,465573,9,7,829,4436,569,0,92.11111111111111,188.82892021909967,1418,0,633.7142857142857,612.6186182516586,11308.645475575258,34.36625405682889,31038.199999999997,29078.503484287397,86991,6,465573,58196.62499999999,58264.07885269938,137693,14,341200,56866.66666666667,57775.911231815866,123103,6,0,0,0,0,296,232,19.331017906966252,15.035236149862643,0,1418,309.70588235294116,486.953252980443,237123.4705882353,0,0,0,1,0,0,0,0,0,329.0625,92.11111111111111,633.7142857142857,296,0,0,0,0,0,0,9,829,7,4436,65535,175,3,32,0,0,0,0,0,0,0,0,botnet
55207,172.217.12.195,443,6,304965,9,8,282,4728,197,0,31.333333333333332,68.18907537135256,1418,0,591,690.9511043275267,16428.11470168708,55.744101782171725,19060.3125,26697.785585372058,96668,5,304965,38120.625,41001.467499651764,96668,13,266479,38068.42857142857,71300.7320809942,191514,5,0,0,0,0,296,264,29.511583296443856,26.232518485727873,0,1418,278.3333333333333,530.6891191427148,281630.94117647054,0,0,0,1,0,0,0,0,0,294.70588235294116,31.333333333333332,591,296,0,0,0,0,0,0,9,282,8,4728,65535,170,2,32,0,0,0,0,0,0,0,0,botnet
55207,172.217.12.195,443,6,36226,2,1,0,0,0,0,0,0,0,0,0,0,0,82.81344890410202,18113,25512.412665210635,36153,73,73,73,0,73,73,0,0,0,0,0,0,0,0,0,40,32,55.20896593606802,27.60448296803401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,0,170,0,20,0,0,0,0,0,0,0,0,botnet
47122,172.217.12.174,443,6,100460964,9,9,1334,1030,902,0,148.22222222222223,295.8220655131129,450,0,114.44444444444444,185.29308615751904,23.5315281266861,0.17917407203060484,5909468.470588235,24257391.047641963,100041924,15,100423162,12552895.25,35350941.39857648,100041924,732,100424090,12553011.25,35393129.84093403,100146481,15,0,0,0,0,296,296,0.08958703601530242,0.08958703601530242,0,902,124.42105263157896,235.2573805169974,55346.0350877193,0,0,0,1,0,0,0,0,1,131.33333333333334,148.22222222222223,114.44444444444444,296,0,0,0,0,0,0,9,1334,9,1030,65535,185,4,32,381238,0,381238,381238,100041924,0,100041924,100041924,botnet
56794,172.217.3.106,443,6,100021661,109,171,293029,10010,12312,0,2688.339449541285,2934.610095308213,1418,0,58.53801169590643,214.5588703380247,3029.7337293768796,2.799393623347247,358500.57706093194,5361388.057728516,89560182,4,99980686,925747.0925925926,8611457.347181158,89560182,13,99984389,588143.4647058824,6870271.422598815,89603183,4,0,0,0,0,3508,5492,1.0897639462316069,1.70962967711564,0,12312,1078.4306049822073,2235.633517513865,4998057.224631418,0,0,0,1,0,0,0,0,1,1082.2821428571428,2688.3394495412845,58.538011695906434,3508,0,0,0,0,0,0,109,293029,171,10010,65535,811,85,32,10420504,0,10420504,10420504,89560182,0,89560182,89560182,botnet
48584,172.217.3.106,443,6,89168018,30,36,38800,2540,8208,0,1293.333333333333,2333.708951704211,596,0,70.55555555555556,176.65130211714413,463.6191420112085,0.7401756984213779,1371815.6615384612,10242988.889772259,82617581,15,89131043,3073484.24137931,15310994.62616055,82617581,65,89130680,2546590.8571428573,13962161.844045794,82725181,15,0,0,0,0,980,1160,0.3364434992824445,0.40373219913893343,0,8208,617.0149253731344,1669.1726901285044,2786137.4694708283,0,0,0,1,0,0,0,0,1,626.3636363636364,1293.3333333333333,70.55555555555556,980,0,0,0,0,0,0,30,38800,36,2540,65535,494,19,32,6513462,0,6513462,6513462,82617581,0,82617581,82617581,botnet
51905,172.217.3.106,443,6,394582,10,11,9483,969,6840,0,948.3000000000001,2126.9168113074434,583,0,88.09090909090908,178.83369623505217,26488.790669620004,53.22087677592997,19729.1,26419.81502564834,109634,15,394582,43842.444444444445,50241.164842962964,147384,2012,321145,32114.5,47309.14412962654,151442,15,0,0,0,0,328,360,25.34327465520475,27.877602120725225,0,6840,475.0909090909089,1466.2266085201384,2149820.467532467,0,0,0,1,0,0,0,0,1,497.7142857142857,948.3,88.0909090909091,328,0,0,0,0,0,0,10,9483,11,969,65535,245,5,32,0,0,0,0,0,0,0,0,botnet
42275,172.217.10.68,443,6,80783777,14,14,1662,1472,570,0,118.71428571428572,220.35440983575964,452,0,105.14285714285714,163.5095184916237,38.79491794497304,0.34660424456261807,2991991.7407407407,10759323.097352201,43724192,9,80746641,6211280.076923077,15138274.40210749,43724192,9,80746402,6211261.692307692,15173432.971178647,43767864,19,0,0,0,0,456,456,0.17330212228130903,0.17330212228130903,0,570,108.06896551724137,188.24128343213488,35434.78078817734,0,0,0,1,0,0,0,0,1,111.92857142857143,118.71428571428571,105.14285714285714,456,0,0,0,0,0,0,14,1662,14,1472,65535,179,6,32,210156,95849.7384033989,277932,142380,40163164.5,5036053.386483557,43724192,36602137,botnet
5222,10.42.0.151,57199,6,80385958,65,67,27161,42791,1448,0,417.86153846153854,596.6055773321652,11584,0,638.6716417910445,1878.578809923267,870.2017334918121,1.6420778365296087,613633.2671755726,4424443.183406185,44554747,5,80385958,1256030.5937499998,6300426.1857657125,44625519,5,80280966,1216378.272727273,6217511.683056722,44629495,17,1,0,0,0,2080,2144,0.8085989346547315,0.8334789018748772,0,11584,528.3684210526313,1396.2879330659264,1949619.992025517,0,1,0,0,1,0,0,0,1,532.3712121212121,417.8615384615385,638.6716417910447,2080,0,0,0,0,0,0,65,27161,67,42791,514,2294,36,32,4040087.5,5215857.913017235,7728256,351919,34543112,14158589.998529162,44554747,24531477,botnet
50348,216.58.219.240,443,6,30796308,2,0,62,0,31,31,31,0,0,0,0,0,2.0132283389294585,0.06494284964288577,30796308,0,30796308,30796308,30796308,30796308,0,30796308,30796308,0,0,0,0,0,1,0,0,0,64,0,0.06494284964288577,0,31,31,31,0,0,0,1,0,0,1,1,0,0,0,46.5,31,0,64,0,0,0,0,0,0,2,62,0,0,1591,-1,1,32,0,0,0,0,0,0,0,0,botnet
49621,31.13.71.3,443,6,116182,6,7,1080,201,537,0,180,260.24373191298963,137,0,28.714285714285715,50.07898523237828,11025.804341464254,111.89340861751391,9681.833333333334,13027.866649004449,30483,12,71410,14282,18506.317786096726,36516,134,85699,14283.166666666668,17343.040291905763,37370,12,0,0,0,0,200,232,51.6431116696218,60.2502969478921,0,537,91.50000000000001,183.26976753493113,33587.807692307695,0,0,0,1,0,0,0,0,1,98.53846153846153,180,28.714285714285715,200,0,0,0,0,0,0,6,1080,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,botnet
49621,31.13.71.3,443,6,16821,2,1,31,0,31,0,15.5,21.920310216782973,0,0,0,0,1842.9344272040903,178.34849295523455,8410.5,11560.488765618866,16585,236,236,236,0,236,236,0,0,0,0,0,1,0,0,0,64,32,118.8989953034897,59.44949765174485,0,31,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0,20.666666666666668,15.5,0,64,0,0,0,0,0,0,2,31,1,0,1369,122,0,32,0,0,0,0,0,0,0,0,botnet
50075,216.58.217.67,80,6,41453274,3,1,0,0,0,0,0,0,0,0,0,0,0,0.09649418764848344,13817758,23867628.718026157,41377721,32281,41453274,20726637,29205043.070506025,41377721,75553,0,0,0,0,0,0,0,0,0,104,40,0.07237064073636258,0.02412354691212086,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,42408,0,32,0,0,0,0,0,0,0,0,botnet
38554,198.105.244.11,80,6,489594,3,4,389,451,389,0,129.66666666666666,224.58925471476442,451,0,112.75,225.50000000000003,1715.7073003345631,14.297560836121358,81599,167072.62951183834,421147,18,456451,228225.5,272832.20177336107,421147,35304,456924,152308,263530.70179961954,456607,18,0,0,0,0,80,84,6.127526072623439,8.170034763497918,0,451,105,195.12706482846357,38074.57142857143,0,0,0,1,0,0,0,0,1,120,129.66666666666666,112.75,80,0,0,0,0,0,0,3,389,4,451,65535,15544,1,20,0,0,0,0,0,0,0,0,botnet
38554,198.105.244.11,80,6,4108,2,0,0,0,0,0,0,0,0,0,0,0,0,486.85491723466413,4108,0,4108,4108,4108,4108,0,4108,4108,0,0,0,0,0,0,0,0,0,40,0,486.85491723466413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,botnet
38553,198.105.244.11,80,6,630897,3,4,347,345,347,0,115.66666666666667,200.34054340880016,345,0,86.25,172.5,1096.8509915247655,11.095313498082888,105149.5,224529.08763253817,562339,11,597899,298949.5,372489.0030866683,562339,35560,597917,199305.6666666667,345164.2399167871,597867,11,0,0,0,0,80,84,4.755134356321237,6.34017914176165,0,347,86.5,160.16776918504638,25653.71428571429,0,0,0,1,0,0,0,0,1,98.85714285714286,115.66666666666667,86.25,80,0,0,0,0,0,0,3,347,4,345,65535,15544,1,20,0,0,0,0,0,0,0,0,botnet
38553,198.105.244.11,80,6,7347,2,0,0,0,0,0,0,0,0,0,0,0,0,272.21995372260784,7347,0,7347,7347,7347,7347,0,7347,7347,0,0,0,0,0,0,0,0,0,40,0,272.21995372260784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,botnet
60906,172.217.12.174,443,6,72468090,19,23,19698,2925,8208,0,1036.7368421052631,2061.9928828981947,904,0,127.1739130434783,271.9320858018369,312.1787810331416,0.5795654335584117,1767514.3902439023,11180298.96829226,71609687,4,72468090,4026004.9999999995,16866954.116373315,71609687,88,72425302,3292059.1818181816,15287508.916397855,71736859,32,0,0,0,0,616,744,0.26218436280023383,0.31738107075817784,0,8208,526.1162790697675,1439.6659369335573,2072638.0099667776,0,0,0,1,0,0,0,0,1,538.6428571428571,1036.7368421052631,127.17391304347827,616,0,0,0,0,0,0,19,19698,23,2925,65535,335,10,32,747081,0,747081,747081,71609687,0,71609687,71609687,botnet
60906,172.217.12.174,443,6,36578,1,1,23,0,23,23,23,0,0,0,0,0,628.793263710427,54.67767510525452,36578,0,36578,36578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,27.33883755262726,27.33883755262726,0,23,15.333333333333332,13.279056191361393,176.33333333333334,0,1,0,0,1,0,0,0,1,23,23,0,32,0,0,0,0,0,0,1,23,1,0,1471,335,0,32,0,0,0,0,0,0,0,0,botnet
56307,172.217.10.142,443,17,114544575,63,62,18579,9371,1350,23,294.90476190476187,438.0273122389529,1350,18,151.14516129032262,258.62637439669624,244.00981015469307,1.0912782207276077,923746.5725806449,4304908.810860032,29085040,11,114544575,1847493.14516129,5979679.769793475,29147551,11,114504764,1877127.278688525,6031950.571723594,29123033,20,0,0,0,0,2016,1984,0.5500042232467143,0.5412739974808933,18,1350,232.5396825396825,378.2111505663185,143043.67441269846,0,0,0,0,0,0,0,0,0,234.4,294.9047619047619,151.1451612903226,2016,0,0,0,0,0,0,63,18579,62,9371,-1,-1,62,32,752798.8333333334,1258345.432285812,3305811,62511,18285874.166666668,8609354.224895045,29085040,5769813,botnet
45469,172.217.10.133,443,6,1414905,12,10,1383,6315,528,0,115.25,199.85318474956924,1418,0,631.5,684.6618386717149,5440.6479586968735,15.548747089027177,67376.42857142857,134643.47625769748,538247,5,1414905,128627.72727272728,185088.6409680999,538247,134,771019,85668.77777777778,130224.94004872662,365262,5,0,0,0,0,392,328,8.481134775833006,7.0676123131941715,0,1418,334.695652173913,532.107169210951,283138.03952569165,0,0,0,1,0,0,0,0,0,349.90909090909093,115.25,631.5,392,0,0,0,0,0,0,12,1383,10,6315,65535,179,4,32,0,0,0,0,0,0,0,0,botnet
40190,172.217.12.174,443,6,986143,13,10,410,4771,210,0,31.538461538461544,62.262368763985876,1418,0,477.1,655.6556430186674,5253.801933390999,23.323189436014857,44824.68181818182,73539.80248518896,273028,6,986143,82178.58333333333,92144.87825993303,273028,11,848677,94297.44444444444,149248.34700266458,391816,6,0,0,0,0,424,328,13.182672289921442,10.140517146093417,0,1418,215.87499999999997,470.2545390761679,221139.33152173908,0,0,0,1,0,0,0,0,0,225.2608695652174,31.53846153846154,477.1,424,0,0,0,0,0,0,13,410,10,4771,65535,170,4,32,0,0,0,0,0,0,0,0,botnet
40190,172.217.12.174,443,6,35,1,1,55,0,55,55,55,0,0,0,0,0,1571428.5714285716,57142.857142857145,35,0,35,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,28571.428571428572,28571.428571428572,0,55,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,170,170,0,32,0,0,0,0,0,0,0,0,botnet
40190,172.217.12.174,443,6,780,2,0,0,0,0,0,0,0,0,0,0,0,0,2564.102564102564,780,0,780,780,780,780,0,780,780,0,0,0,0,0,0,0,0,0,64,0,2564.102564102564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1546,-1,0,32,0,0,0,0,0,0,0,0,botnet
38339,172.217.6.227,443,6,1445501,84,82,632,108446,194,0,7.523809523809527,34.57643050921339,1418,0,1322.512195121951,342.4966520122007,75460.34212359591,114.83907655546416,8760.612121212116,62492.66832485892,699975,2,1445501,17415.674698795185,88933.81811460512,699975,10,1406620,17365.67901234567,98474.8932009864,780982,6,0,0,0,0,2696,2644,58.11133994372886,56.72773661173531,0,1418,653.1616766467066,701.8958519297631,492657.78695620794,0,0,0,1,0,0,0,0,0,657.0963855421687,7.523809523809524,1322.5121951219512,2696,0,0,0,0,0,0,84,632,82,108446,65535,175,4,32,0,0,0,0,0,0,0,0,botnet
38615,151.101.117.140,80,6,440593,3,4,399,356,399,0,133,230.36275740666068,356,0,89,178,1713.5996259586511,15.887678651272262,73432.16666666666,112192.44774478656,297348,26,396028,198014,140479.49000476903,297348,98680,396124,132041.3333333333,228420.88056115477,395799,26,0,0,0,0,104,136,6.8090051362595405,9.07867351501272,0,399,94.375,175.12602604981362,30669.125,0,0,0,1,0,0,0,0,1,107.85714285714286,133,89,104,0,0,0,0,0,0,3,399,4,356,65535,59,1,32,0,0,0,0,0,0,0,0,botnet
38615,151.101.117.140,80,6,25924,2,0,0,0,0,0,0,0,0,0,0,0,0,77.1485881808363,25924,0,25924,25924,25924,25924,0,25924,25924,0,0,0,0,0,0,0,0,0,64,0,77.1485881808363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1386,-1,0,32,0,0,0,0,0,0,0,0,botnet
34289,172.217.12.174,443,6,730523,10,19,15143,1186,12312,0,1514.3000000000002,3859.1899279512013,602,0,62.421052631578945,163.96656698156272,22352.47897739017,39.69758652362759,26090.10714285714,39070.46381844085,143606,11,730523,81169.22222222222,71022.47240271521,221819,91,656308,36461.555555555555,64310.72581955446,182490,11,0,0,0,0,328,616,13.688822939181929,26.008763584445663,0,12312,544.3000000000001,2263.9700733674567,5125560.493103447,0,0,0,1,0,0,0,0,1,563.0689655172414,1514.3,62.421052631578945,328,0,0,0,0,0,0,10,15143,19,1186,65535,292,5,32,0,0,0,0,0,0,0,0,botnet
39512,172.217.3.106,443,6,1652693,36,32,1178,30718,767,0,32.72222222222223,130.46348391377805,1418,0,959.9375,624.1488623872954,19299.41011428015,41.14496763766773,24667.05970149254,82786.6266972237,583787,5,1576634,45046.68571428572,111663.92785122253,583787,12,1615169,52102.22580645162,131994.44898396538,623539,5,0,0,0,0,1160,1032,21.782629925824097,19.36233771184364,0,1418,462.26086956521743,635.3990791383169,403731.98976982106,0,0,0,1,0,0,0,0,0,469.05882352941177,32.72222222222222,959.9375,1160,0,0,0,0,0,0,36,1178,32,30718,65535,176,7,32,0,0,0,0,0,0,0,0,botnet
39512,172.217.3.106,443,6,45,1,1,55,0,55,55,55,0,0,0,0,0,1222222.2222222222,44444.444444444445,45,0,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,22222.222222222223,22222.222222222223,0,55,36.66666666666667,31.754264805429415,1008.3333333333333,0,1,0,0,1,0,0,0,1,55,55,0,32,0,0,0,0,0,0,1,55,1,0,176,176,0,32,0,0,0,0,0,0,0,0,botnet
39512,172.217.3.106,443,6,68132,5,0,61,0,38,0,12.2,17.527121840165314,0,0,0,0,895.3208477661011,73.38695473492632,17033,16081.597516001533,35969,2663,68132,17033,16081.597516001533,35969,2663,0,0,0,0,0,0,0,0,0,160,0,73.38695473492632,0,0,38,10.166666666666666,16.448910804872966,270.56666666666666,0,0,0,0,1,0,0,0,0,12.2,12.2,0,160,0,0,0,0,0,0,5,61,0,0,2388,-1,2,32,0,0,0,0,0,0,0,0,botnet
38616,151.101.117.140,80,6,10100563,3,1,0,0,0,0,0,0,0,0,0,0,0,0.3960175289238828,3366854.3333333335,5746093.394814022,10001869,44389,10100563,5050281.5,7002602.197777088,10001869,98694,0,0,0,0,0,0,0,0,0,104,40,0.29701314669291207,0.0990043822309707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,28960,0,32,0,0,0,0,0,0,0,0,botnet
32956,172.217.3.106,443,6,513526,10,8,1178,4103,858,0,117.8,268.9294827025603,1418,0,512.875,628.4733060588743,10283.802572800598,35.05177926726203,30207.411764705877,31095.078887299078,94351,18,513526,57058.44444444444,55606.31966132786,173079,18,438698,62671.142857142855,59082.70817373606,134784,18,0,0,0,0,328,264,19.473210704034457,15.578568563227567,0,1418,277.94736842105266,482.52881015705054,232834.0526315789,0,0,0,1,0,0,0,0,0,293.3888888888889,117.8,512.875,328,0,0,0,0,0,0,10,1178,8,4103,65535,181,3,32,0,0,0,0,0,0,0,0,botnet
36516,172.217.9.238,443,6,91775252,11,11,1392,5227,918,0,126.54545454545455,277.37100195815844,1418,0,475.18181818181824,607.3173500208632,72.12183955648523,0.2397160402240029,4370250.095238095,19943205.651761092,91409477,4,91738239,9173823.900000002,28894681.9748363,91409477,96,91737445,9173744.500000002,28917756.872674577,91475040,4,0,0,0,0,360,360,0.11985802011200145,0.11985802011200145,0,1418,287.7826086956522,486.769682005934,236944.7233201581,0,0,0,1,0,0,0,0,1,300.8636363636364,126.54545454545455,475.1818181818182,360,0,0,0,0,0,0,11,1392,11,5227,65535,185,4,32,328762,0,328762,328762,91409477,0,91409477,91409477,botnet
46161,172.217.3.106,443,6,73409867,71,76,2342,94600,1044,0,32.985915492957744,174.78170000299116,1418,0,1244.7368421052631,419.5679164226313,1320.5581751019927,2.0024556099522695,502807.308219178,6019723.703614627,72741012,0,73409867,1048712.3857142855,8693103.721808407,72741012,9,73370364,978271.520000001,8403090.357370857,72780587,4,0,0,0,0,2280,2440,0.9671724374599397,1.03528317249233,0,1418,655.0135135135138,688.4481018434061,473960.78893178893,0,0,0,1,0,0,0,0,1,659.469387755102,32.985915492957744,1244.7368421052631,2280,0,0,0,0,0,0,71,2342,76,94600,65535,192,4,32,508626,0,508626,508626,72741012,0,72741012,72741012,botnet
48291,172.217.9.238,443,6,80926382,12,16,2376,2203,1036,0,198.00000000000003,370.69001997503375,464,0,137.68750000000003,194.22211297034812,56.582289814957996,0.34599347342625547,2997273.407407407,15190647.325060591,78993477,33,80888425,7353493.181818182,23764269.740845527,78993477,5684,80888827,5392588.466666667,20378213.25934591,79041904,33,0,0,0,0,392,520,0.1482829171826809,0.19771055624357456,0,1036,157.89655172413796,275.6887925629687,76004.31034482757,0,0,0,1,0,0,0,0,1,163.53571428571428,198,137.6875,392,0,0,0,0,0,0,12,2376,16,2203,65535,196,5,32,1894948,0,1894948,1894948,78993477,0,78993477,78993477,botnet
0,8.0.6.4,0,0,118102243,4,0,0,0,0,0,0,0,0,0,0,0,0,0.03386895878006314,39367414.333333336,711909.216166172,40140696,38739234,118102243,39367414.333333336,711909.216166172,40140696,38739234,0,0,0,0,0,0,0,0,0,0,0,0.03386895878006314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,39367414.333333336,711909.216166172,40140696,38739234,botnet
38515,198.105.244.11,80,6,239091,2,0,0,0,0,0,0,0,0,0,0,0,0,8.36501583079246,239091,0,239091,239091,239091,239091,0,239091,239091,0,0,0,0,0,0,0,0,0,40,0,8.36501583079246,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,botnet
38515,198.105.244.11,80,6,964623,2,0,0,0,0,0,0,0,0,0,0,0,0,2.073348862716315,964623,0,964623,964623,964623,964623,0,964623,964623,0,0,0,0,0,0,0,0,0,40,0,2.073348862716315,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,botnet
47614,103.235.46.39,80,6,6632265,2,2,0,0,0,0,0,0,0,0,0,0,0,0.6031122097805199,2210755,3518618.057500558,6272315,87938,359950,359950,0,359950,359950,6360253,6360253,0,6360253,6360253,0,0,0,0,60,60,0.30155610489025997,0.30155610489025997,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,2,0,2,0,65535,776,0,20,0,0,0,0,0,0,0,0,botnet
47614,103.235.46.39,80,6,65619,2,0,0,0,0,0,0,0,0,0,0,0,0,30.47897712552767,65619,0,65619,65619,65619,65619,0,65619,65619,0,0,0,0,0,0,0,0,0,40,0,30.47897712552767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,botnet
80,10.42.0.151,47614,6,39,2,0,0,0,0,0,0,0,0,0,0,0,0,51282.05128205128,39,0,39,39,39,39,0,39,39,0,0,0,0,0,0,0,0,0,40,0,51282.05128205128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,776,-1,0,20,0,0,0,0,0,0,0,0,botnet
38339,172.217.6.227,443,6,51817212,4,0,31,0,31,0,7.75,15.500000000000002,0,0,0,0,0.5982568108836115,0.07719442721078858,17272404,29830169.90240627,51717269,44,51817212,17272404,29830169.90240627,51717269,44,0,0,0,0,0,0,0,0,0,128,0,0.07719442721078858,0,0,31,6.2,13.863621460498695,192.2,0,0,0,0,1,1,0,0,0,7.75,7.75,0,128,0,0,0,0,0,0,4,31,0,0,175,-1,1,32,99899,0,99899,99899,51717269,0,51717269,51717269,botnet
59732,173.194.207.188,5228,6,112422250,8,5,3120,1185,1040,0,390,538.2511362870363,338,80,237,116.60188677718727,38.29313147530849,0.11563547251544956,9368520.833333336,22481565.665709637,76733160,38,112422250,16060321.42857143,28306799.177542992,76735159,114,112244448,28061112,34029443.02399175,76765893,38,1,0,0,0,256,160,0.07116029077873819,0.04447518173671137,0,1040,381.78571428571433,449.01467828867385,201614.18131868128,0,1,0,0,1,0,0,0,0,411.15384615384613,390,237,256,0,0,0,0,0,0,8,3120,5,1185,1436,249,2,32,66903,56832.85768813671,107756,1999,37350010.333333336,34840787.08448075,76733160,10544640,botnet
38515,198.105.244.11,80,6,3855009,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5188055332685345,3855009,0,3855009,3855009,3855009,3855009,0,3855009,3855009,0,0,0,0,0,0,0,0,0,40,0,0.5188055332685345,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,botnet
60036,220.181.7.190,443,6,10866059,21,22,1254,8778,928,0,59.714285714285715,205.20456692216743,1460,0,399,557.4314393033546,923.2418119577668,3.957276506597286,258715.69047619047,1523299.7420033708,9889210,2,976825,48841.24999999999,82453.71513054428,245869,2,10627697,506080.8095238095,2151575.9188775704,9891453,3,0,0,0,0,512,460,1.9326234101986746,2.0246530963986116,0,1460,228,448.70646125512053,201337.48837209298,0,0,0,1,0,0,0,0,1,233.30232558139534,59.714285714285715,399,512,0,0,0,0,0,0,21,1254,22,8778,65535,548,3,20,976825,0,976825,976825,9889210,0,9889210,9889210,botnet
60035,220.181.7.190,443,6,11424697,28,29,2157,17795,1018,0,77.03571428571428,242.44151370204227,1460,0,613.6206896551724,653.5901628583631,1746.3920487344215,4.989191398248899,204012.44642857145,1333200.1512251492,9991569,2,1432914,53070.88888888888,92438.08246618728,255057,5,11186955,399534.10714285716,1884131.5548141724,9999701,2,0,0,0,0,640,600,2.4508308622977046,2.538360535951194,0,1460,343.99999999999994,558.351332519513,311756.2105263158,0,0,0,1,0,0,0,0,1,350.03508771929825,77.03571428571429,613.6206896551724,640,0,0,0,0,0,0,28,2157,29,17795,65535,608,4,20,1432914,0,1432914,1432914,9991569,0,9991569,9991569,botnet
5222,10.42.0.151,57199,6,104071933,12,14,741,260,323,0,61.75,123.42029080268034,79,0,18.571428571428573,25.6806250993722,9.618347340584132,0.2498272036515359,4162877.32,14790102.928241763,66363354,1993,104071933,9461084.818181818,21716992.19866124,66423223,76521,103936784,7995137.230769232,20109265.837044824,66365347,48486,1,0,0,0,384,448,0.1153048632237858,0.1345223404277501,0,323,49.03703703703703,101.1702607114445,10235.42165242165,0,1,0,0,1,0,0,0,1,50.92307692307692,61.75,18.571428571428573,384,0,0,0,0,0,0,12,741,14,260,514,2294,3,32,840011,347361.96361720434,1085633,594389,51060586,21641382.047449004,66363354,35757818,botnet
45637,52.86.21.31,443,6,65750439,11,10,935,3449,600,0,85,184.41312317728367,1448,0,344.9,591.1851467837954,66.67636089851811,0.3193895024792154,3287521.95,13463020.770363536,60353648,15,61635894,6163589.399999999,19129661.100348648,60604857,19,65698172,7299796.888888889,19970370.275537778,60395184,15,0,0,0,0,372,328,0.16729926320339852,0.15209023927581686,0,1448,199.27272727272728,429.89502393227536,184809.7316017316,0,0,0,1,0,0,0,0,0,208.76190476190476,85,344.9,372,0,0,0,0,0,0,11,935,10,3449,65535,114,3,32,390910,0,390910,390910,60353648,0,60353648,60353648,botnet
